t ke gpe 
1.2075 0.00351392 -1.24982
1.21 0.00349626 -1.24983
1.2125 0.00348928 -1.24983
1.215 0.00347261 -1.24983
1.2175 0.00346356 -1.24983
1.22 0.00345892 -1.24983
1.2225 0.00345004 -1.24984
1.225 0.00344123 -1.24984
1.2275 0.00343252 -1.24984
1.23 0.00342389 -1.24984
1.2325 0.00340772 -1.24985
1.235 0.00339928 -1.24985
1.2375 0.00339286 -1.24985
1.24 0.0033846 -1.24985
1.2425 0.00336771 -1.24986
1.245 0.00335968 -1.24986
1.2475 0.00335174 -1.24986
1.25 0.00334579 -1.24986
1.2525 0.00333807 -1.24987
1.255 0.00333263 -1.24987
1.2575 0.00330716 -1.24987
1.26 0.00329977 -1.24987
1.2625 0.00329435 -1.24988
1.265 0.0032868 -1.24988
1.2675 0.00327981 -1.24988
1.27 0.00327284 -1.24988
1.2725 0.00325805 -1.24988
1.275 0.00324564 -1.24989
1.2775 0.00323732 -1.24989
1.28 0.00322409 -1.24989
1.2825 0.00321181 -1.24989
1.285 0.00320436 -1.2499
1.2875 0.00319732 -1.2499
1.29 0.00319396 -1.2499
1.2925 0.00318954 -1.2499
1.295 0.0031834 -1.2499
1.2975 0.0031767 -1.24991
1.3 0.00316995 -1.24991
1.3025 0.00316298 -1.24991
1.305 0.00313643 -1.24991
1.3075 0.00313058 -1.24992
1.31 0.00312132 -1.24992
1.3125 0.00311894 -1.24992
1.315 0.0031145 -1.24992
1.3175 0.00310274 -1.24992
1.32 0.0030981 -1.24992
1.3225 0.00309088 -1.24993
1.325 0.00307823 -1.24993
1.3275 0.00307111 -1.24993
1.33 0.00306235 -1.24993
1.3325 0.00305489 -1.24993
1.335 0.00304443 -1.24994
1.3375 0.00303235 -1.24994
1.34 0.00301935 -1.24994
1.3425 0.0030059 -1.24994
1.345 0.00299117 -1.24994
1.3475 0.00297471 -1.24994
1.35 0.00295806 -1.24994
1.3525 0.00294193 -1.24995
1.355 0.00292587 -1.24995
1.3575 0.00291037 -1.24995
1.36 0.0028949 -1.24995
1.3625 0.00288006 -1.24995
1.365 0.0028652 -1.24995
1.3675 0.00285103 -1.24995
1.37 0.00283678 -1.24996
1.3725 0.0028233 -1.24996
1.375 0.00280967 -1.24996
1.3775 0.0027969 -1.24996
1.38 0.00278389 -1.24996
1.3825 0.00277184 -1.24996
1.385 0.00275945 -1.24996
1.3875 0.00274812 -1.24996
1.39 0.00273631 -1.24997
1.3925 0.00272567 -1.24997
1.395 0.00271439 -1.24997
1.3975 0.0027045 -1.24997
1.4 0.00269388 -1.24997
1.4025 0.00268485 -1.24997
1.405 0.00267487 -1.24997
1.4075 0.00266673 -1.24997
1.41 0.00265739 -1.24997
1.4125 0.00265017 -1.24997
1.415 0.00264146 -1.24997
1.4175 0.00263517 -1.24997
1.42 0.0026271 -1.24998
1.4225 0.0026218 -1.24998
1.425 0.00261436 -1.24998
1.4275 0.00261006 -1.24998
1.43 0.00260493 -1.24998
1.4325 0.00259974 -1.24998
1.435 0.0025951 -1.24998
1.4375 0.00259047 -1.24998
1.44 0.00258638 -1.24998
1.4425 0.00258245 -1.24998
1.445 0.00257877 -1.24998
1.4475 0.00257562 -1.24998
1.45 0.0025721 -1.24999
1.4525 0.00256972 -1.24999
1.455 0.00256552 -1.24999
1.4575 0.00256268 -1.24999
1.46 0.00255956 -1.24999
1.4625 0.00255524 -1.24999
1.465 0.00255109 -1.24999
1.4675 0.00254327 -1.24999
1.47 0.00253387 -1.24999
1.4725 0.00252005 -1.24999
1.475 0.00250999 -1.24999
1.4775 0.00249517 -1.24999
1.48 0.00248426 -1.24999
1.4825 0.00247415 -1.24999
1.485 0.00246213 -1.24999
1.4875 0.00245255 -1.24999
1.49 0.00244006 -1.24999
1.4925 0.00243208 -1.24999
1.495 0.00241863 -1.24998
1.4975 0.00241303 -1.24998
1.5 0.00240064 -1.24998
1.5025 0.00238756 -1.24998
1.505 0.00237873 -1.24998
1.5075 0.00236618 -1.24998
1.51 0.00235891 -1.24998
1.5125 0.00234541 -1.24998
1.515 0.00234058 -1.24998
1.5175 0.00232504 -1.24998
1.52 0.00231729 -1.24998
1.5225 0.00231125 -1.24998
1.525 0.00230053 -1.24998
1.5275 0.00229531 -1.24997
1.53 0.002283 -1.24997
1.5325 0.00228045 -1.24997
1.535 0.00226595 -1.24997
1.5375 0.00226016 -1.24997
1.54 0.00225622 -1.24997
1.5425 0.00224693 -1.24997
1.545 0.00224368 -1.24997
1.5475 0.00223255 -1.24997
1.55 0.00223198 -1.24997
1.5525 0.00221852 -1.24997
1.555 0.00221446 -1.24996
1.5575 0.00221191 -1.24996
1.56 0.00220473 -1.24996
1.5625 0.00220272 -1.24996
1.565 0.00219436 -1.24996
1.5675 0.00219447 -1.24996
1.57 0.00218502 -1.24996
1.5725 0.002188 -1.24996
1.575 0.00217691 -1.24995
1.5775 0.00217644 -1.24995
1.58 0.00217618 -1.24995
1.5825 0.00217307 -1.24995
1.585 0.00217227 -1.24995
1.5875 0.00216856 -1.24995
1.59 0.00216808 -1.24995
1.5925 0.00216429 -1.24994
1.595 0.00216424 -1.24994
1.5975 0.0021606 -1.24994
1.6 0.00216103 -1.24994
1.6025 0.00215783 -1.24994
1.605 0.00215871 -1.24994
1.6075 0.00215595 -1.24994
1.61 0.00215565 -1.24993
1.6125 0.00215178 -1.24993
1.615 0.00215092 -1.24993
1.6175 0.00214748 -1.24993
1.62 0.00214657 -1.24993
1.6225 0.00214381 -1.24993
1.625 0.00214302 -1.24992
1.6275 0.00214098 -1.24992
1.63 0.00214044 -1.24992
1.6325 0.00213921 -1.24992
1.635 0.00213911 -1.24992
1.6375 0.00213869 -1.24991
1.64 0.00213901 -1.24991
1.6425 0.00213915 -1.24991
1.645 0.00213967 -1.24991
1.6475 0.00214004 -1.24991
1.65 0.00214053 -1.2499
1.6525 0.00214086 -1.2499
1.655 0.00214123 -1.2499
1.6575 0.00214127 -1.2499
1.66 0.00214162 -1.24989
1.6625 0.00214198 -1.24989
1.665 0.00214241 -1.24989
1.6675 0.00214291 -1.24989
1.67 0.00214354 -1.24989
1.6725 0.00214427 -1.24988
1.675 0.00214514 -1.24988
1.6775 0.00214019 -1.24988
1.68 0.00214138 -1.24988
1.6825 0.00214273 -1.24987
1.685 0.00214428 -1.24987
1.6875 0.002146 -1.24987
1.69 0.00214793 -1.24987
1.6925 0.00215007 -1.24986
1.695 0.00215243 -1.24986
1.6975 0.002155 -1.24986
1.7 0.00214951 -1.24986
1.7025 0.00214343 -1.24986
1.705 0.00214667 -1.24985
1.7075 0.00215014 -1.24985
1.71 0.00215385 -1.24985
1.7125 0.00215777 -1.24985
1.715 0.00216193 -1.24984
1.7175 0.00216632 -1.24984
1.72 0.00217094 -1.24984
1.7225 0.00217578 -1.24984
1.725 0.00218065 -1.24983
1.7275 0.00218387 -1.24983
1.73 0.00218624 -1.24983
1.7325 0.00218814 -1.24983
1.735 0.00218972 -1.24982
1.7375 0.00219109 -1.24982
1.74 0.00219233 -1.24982
1.7425 0.00218827 -1.24982
1.745 0.00218685 -1.24982
1.7475 0.00218791 -1.24981
1.75 0.00218895 -1.24981
1.7525 0.00219001 -1.24981
1.755 0.0021911 -1.24981
